program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Ssi,Estimated Outlays for Benefits,2021,57.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2022,64.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2023,61.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2024,59.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2025,66.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2026,68.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2027,70.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2028,78.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2029,68.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2030,77.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Estimated Outlays for Benefits,2031,80.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2021,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2022,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2023,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2024,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2025,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2026,6.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2027,7.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2028,7.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2029,7.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2030,7.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Aged,2031,8.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2021,41.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2022,46.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2023,44.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2024,42.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2025,47.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2026,49.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2027,50.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2028,56.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2029,49.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2030,55.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
Ssi,Blind and disabled adults,2031,57.0,"Outlays in Billions of dollars, by fiscal year",51313-2021-02-ssi.xlsx,SSI_2-2021,false
