program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Ssi,Aged,2020,1114.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2021,1117.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2022,1124.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2023,1134.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2024,1149.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2025,1163.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2026,1180.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2027,1197.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2028,1216.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2029,1236.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Aged,2030,1259.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2020,5652.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2021,5636.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2022,5630.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2023,5635.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2024,5660.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2025,5681.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2026,5709.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2027,5743.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2028,5783.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2029,5827.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled adults,2030,5887.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
Ssi,Blind and disabled children,2020,1114.0,Average Monthly Federal Benefit on December 31 (Dollars),51313-2020-03-ssi.xlsx,SSI,false
