program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Medicaid,Estimated Outlaysa,2020,458.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2021,519.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2022,545.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2023,513.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2024,520.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2025,542.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2026,571.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2027,602.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2028,636.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2029,671.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2030,709.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Estimated Outlaysa,2031,748.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2020,99.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2021,113.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2022,115.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2023,105.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2024,108.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2025,112.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2026,118.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2027,123.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2028,129.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2029,135.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2030,142.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Fee for service,2031,148.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2020,207.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2021,234.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2022,242.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2023,239.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2024,248.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2025,263.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
Medicaid,Managed care,2026,279.0,"Billions of dollars, by fiscal year",51301-2021-07-medicaid.xlsx,Medicaid_07-2021,false
