program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Medicare,Mandatory Outlaysa,2025,1180.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2026,1287.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2027,1374.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2028,1533.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2029,1470.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2030,1649.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2031,1753.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2032,1867.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2033,2123.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2035,2155.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Mandatory Outlaysa,2036,2421.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2025,9.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2026,8.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2027,9.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2028,9.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2029,10.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2030,10.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2031,10.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2032,11.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2033,11.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2035,12.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Discretionary Outlays,2036,12.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Total Offsetting Receiptsb,2025,-192.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2026,-224.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2027,-234.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2028,-249.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2029,-266.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2030,-292.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2031,-316.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2032,-340.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2033,-368.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2035,-422.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Total Offsetting Receiptsb,2036,-451.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,true
Medicare,Part A,2025,441.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2026,468.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2027,496.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2028,548.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2029,531.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2030,582.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2031,612.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2032,643.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
Medicare,Part A,2033,713.0,"Billions of dollars, by fiscal year",51302-2026-02-medicare.xlsx,Medicare_02-2026,false
