program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Veteransbenefit,Number (Thousands),2020,5102.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2021,5251.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2022,5386.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2023,5502.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2024,5590.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2025,5666.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2026,5724.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2027,5781.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2028,5836.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2029,5890.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Number (Thousands),2030,5943.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Average Annual Benefit (Dollars),2020,18597.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Average Annual Benefit (Dollars),2021,19029.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Average Annual Benefit (Dollars),2022,19412.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
Veteransbenefit,Average Annual Benefit (Dollars),2023,19916.0,Average Annual Benefit (Dollars),53725-2020-03-veteransbenefit.xlsx,Compensation,false
