program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Childsupportenforcement,Budget Authority,2021,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2022,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2023,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2024,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2025,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2026,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2027,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2028,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2029,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2030,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Budget Authority,2031,10.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2021,4315.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2022,4278.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2023,4312.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2024,4350.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2025,4379.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2026,4405.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2027,4428.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2028,4462.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2029,4495.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2030,4528.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Estimated Outlays for Components of the Child Support Enforcement Program,2031,4560.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
Childsupportenforcement,Child Support Administration,2021,3688.0,"Millions of dollars, by fiscal year",51295-2021-02-childsupportenforcement.xlsx,1-CSE_2-2021,false
