program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Ssdi,Estimated Outlays,2025,157.4,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2026,163.4,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2027,171.3,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2028,178.4,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2029,184.6,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2030,191.1,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2031,197.9,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2032,204.7,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2033,212.3,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2035,229.7,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays,2036,239.3,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2025,141.9,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2026,147.4,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2027,155.7,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2028,160.1,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2029,166.0,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2030,171.8,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
Ssdi,Estimated Outlays for Regular Benefits,2031,178.0,"Billions of dollars, by fiscal year",51307-2026-02-ssdi.xlsx,SSDI_02-2026,false
