program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Veteransbenefit.,Estimated Outlays,2021,104829.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2022,118097.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2023,114024.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2024,107890.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2025,122068.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2026,126289.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2027,130628.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2028,146714.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2029,128085.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2030,144409.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Estimated Outlays,2031,149176.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Adjustment for Payday Shifta,2021,0.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Adjustment for Payday Shifta,2022,-9084.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Adjustment for Payday Shifta,2023,-740.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Adjustment for Payday Shifta,2024,9825.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
Veteransbenefit.,Adjustment for Payday Shifta,2025,0.0,"Millions of dollars, by fiscal year",53725-2021-02-veteransbenefit..xlsx,Veterans' C&P_2-2021,false
