program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Snap,Estimated Budget Authority,2021,132755.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2022,97969.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2023,76589.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2024,75621.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2025,75217.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2026,74619.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2027,74062.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2028,73522.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2029,72824.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2030,72101.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Budget Authority,2031,71273.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2021,132168.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2022,98708.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2023,77658.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2024,75669.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2025,75237.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2026,74648.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2027,74090.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2028,73549.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2029,72859.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2030,72137.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Estimated Outlays,2031,71314.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2021,104472.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2022,90263.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2023,68669.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2024,67482.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2025,66853.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2026,66023.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2027,65217.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2028,64424.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2029,63466.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2030,62479.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Budget Authority,2031,61381.0,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2021,43.4,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2022,44.4,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2023,42.3,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2024,40.6,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2025,39.1,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2026,37.7,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2027,36.2,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2028,34.7,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2029,33.3,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2030,31.8,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Participation (Millions of people),2031,30.4,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2021,200.6,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2022,169.41,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2023,135.28,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2024,138.51,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2025,142.48,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
Snap,Average Monthly Benefit per Participant (Dollars),2026,145.94,"Millions of dollars, by fiscal year",51312-2021-02-snap.xlsx,SNAP_2-2021,false
