program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Childnutrition,Estimated Budget Authority,2024,31245.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2025,33137.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2026,34888.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2027,36502.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2028,37522.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2029,38554.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2030,39559.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2031,40583.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2032,41747.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2033,42834.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2034,43953.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2029,180603.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Budget Authority,2034,389279.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2024,31145.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2025,32861.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2026,34596.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2027,36249.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2028,37353.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2029,38389.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2030,39394.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2031,40414.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2032,41574.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
Childnutrition,Estimated Outlays,2033,42656.0,Millions of dollars,51293-2024-06-childnutrition.xlsx,Child Nutrition_06-2024,false
