program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Wheat,2029,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wheat,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,320,9
USDA Farm Programs,Wheat,2030,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wheat,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,320,10
USDA Farm Programs,Wheat,2031,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wheat,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,320,11
USDA Farm Programs,Wheat,2032,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wheat,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,320,12
USDA Farm Programs,Wheat,2033,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wheat,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,320,13
USDA Farm Programs,Upland Cotton,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,321,2
USDA Farm Programs,Upland Cotton,2023,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,321,3
USDA Farm Programs,Upland Cotton,2024,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,321,4
USDA Farm Programs,Upland Cotton,2025,2.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,321,5
USDA Farm Programs,Upland Cotton,2026,1.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,321,6
USDA Farm Programs,Upland Cotton,2027,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,321,7
USDA Farm Programs,Upland Cotton,2028,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,321,8
USDA Farm Programs,Upland Cotton,2029,10.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,321,9
USDA Farm Programs,Upland Cotton,2030,17.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,321,10
USDA Farm Programs,Upland Cotton,2031,21.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,321,11
USDA Farm Programs,Upland Cotton,2032,26.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,321,12
USDA Farm Programs,Upland Cotton,2033,34.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Upland Cotton,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,321,13
USDA Farm Programs,Rice,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,322,2
USDA Farm Programs,Rice,2023,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,322,3
USDA Farm Programs,Rice,2024,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,322,4
USDA Farm Programs,Rice,2025,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,322,5
USDA Farm Programs,Rice,2026,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,322,6
USDA Farm Programs,Rice,2027,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,322,7
USDA Farm Programs,Rice,2028,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,322,8
USDA Farm Programs,Rice,2029,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,322,9
USDA Farm Programs,Rice,2030,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,322,10
USDA Farm Programs,Rice,2031,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,322,11
USDA Farm Programs,Rice,2032,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,322,12
USDA Farm Programs,Rice,2033,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Rice,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,322,13
USDA Farm Programs,Peanuts,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,323,2
USDA Farm Programs,Peanuts,2023,2.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,323,3
USDA Farm Programs,Peanuts,2024,6.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,323,4
USDA Farm Programs,Peanuts,2025,9.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,323,5
USDA Farm Programs,Peanuts,2026,11.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,323,6
USDA Farm Programs,Peanuts,2027,11.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,323,7
USDA Farm Programs,Peanuts,2028,11.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,323,8
USDA Farm Programs,Peanuts,2029,12.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,323,9
USDA Farm Programs,Peanuts,2030,13.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,323,10
USDA Farm Programs,Peanuts,2031,12.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,323,11
USDA Farm Programs,Peanuts,2032,11.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,323,12
USDA Farm Programs,Peanuts,2033,12.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Peanuts,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,323,13
USDA Farm Programs,Other Oilseeds,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,324,2
USDA Farm Programs,Other Oilseeds,2023,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,324,3
USDA Farm Programs,Other Oilseeds,2024,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,324,4
USDA Farm Programs,Other Oilseeds,2025,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,324,5
USDA Farm Programs,Other Oilseeds,2026,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,324,6
USDA Farm Programs,Other Oilseeds,2027,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,324,7
USDA Farm Programs,Other Oilseeds,2028,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,324,8
USDA Farm Programs,Other Oilseeds,2029,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,324,9
USDA Farm Programs,Other Oilseeds,2030,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,324,10
USDA Farm Programs,Other Oilseeds,2031,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,324,11
USDA Farm Programs,Other Oilseeds,2032,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,324,12
USDA Farm Programs,Other Oilseeds,2033,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Other Oilseeds,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,324,13
USDA Farm Programs,Wool,2022,5.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,325,2
USDA Farm Programs,Wool,2023,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,325,3
USDA Farm Programs,Wool,2024,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,325,4
USDA Farm Programs,Wool,2025,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,325,5
USDA Farm Programs,Wool,2026,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,325,6
USDA Farm Programs,Wool,2027,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,325,7
USDA Farm Programs,Wool,2028,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,325,8
USDA Farm Programs,Wool,2029,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,325,9
USDA Farm Programs,Wool,2030,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,325,10
USDA Farm Programs,Wool,2031,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,325,11
USDA Farm Programs,Wool,2032,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,325,12
USDA Farm Programs,Wool,2033,4.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Wool,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,325,13
USDA Farm Programs,Mohair,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,326,2
USDA Farm Programs,Mohair,2023,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,326,3
USDA Farm Programs,Mohair,2024,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,326,4
USDA Farm Programs,Mohair,2025,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,326,5
USDA Farm Programs,Mohair,2026,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,326,6
USDA Farm Programs,Mohair,2027,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,326,7
USDA Farm Programs,Mohair,2028,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,326,8
USDA Farm Programs,Mohair,2029,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,326,9
USDA Farm Programs,Mohair,2030,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,326,10
USDA Farm Programs,Mohair,2031,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,326,11
USDA Farm Programs,Mohair,2032,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,326,12
USDA Farm Programs,Mohair,2033,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Mohair,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,326,13
USDA Farm Programs,Honey,2022,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2022,2022,2022,327,2
USDA Farm Programs,Honey,2023,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2023,2023,2023,327,3
USDA Farm Programs,Honey,2024,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2024,2024,2024,327,4
USDA Farm Programs,Honey,2025,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2025,2025,2025,327,5
USDA Farm Programs,Honey,2026,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2026,2026,2026,327,6
USDA Farm Programs,Honey,2027,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2027,2027,2027,327,7
USDA Farm Programs,Honey,2028,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2028,2028,2028,327,8
USDA Farm Programs,Honey,2029,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2029,2029,2029,327,9
USDA Farm Programs,Honey,2030,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2030,2030,2030,327,10
USDA Farm Programs,Honey,2031,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2031,2031,2031,327,11
USDA Farm Programs,Honey,2032,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2032,2032,2032,327,12
USDA Farm Programs,Honey,2033,0.0,Millions of dollars,51317-2023-02-usda.xlsx,USDA Mand 02-2023,true,51317,PROGRAM PAYMENT SUMMARY / Total Marketing Loan Benefits / Honey,PROGRAM PAYMENT SUMMARY,Total Marketing Loan Benefits,,fiscal_year,2033,2033,2033,327,13
