program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Ssdi,Men,2019,4226.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2020,4185.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2021,4211.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2022,4254.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2023,4304.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2024,4363.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2025,4427.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2026,4481.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2027,4477.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2028,4474.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Men,2029,4474.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2019,4151.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2020,4135.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2021,4168.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2022,4215.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2023,4267.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2024,4327.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2025,4391.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2026,4446.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2027,4443.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2028,4441.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Women,2029,4441.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2019,8377.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2020,8320.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2021,8379.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2022,8469.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2023,8571.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2024,8689.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2025,8818.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2026,8926.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2027,8920.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2028,8915.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,All Disabled Workers,2029,8915.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Spouses,2019,111.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
Ssdi,Spouses,2020,105.0,Average Monthly Benefit on December 31 (Dollars),51307-2019-05-SSDI.xlsx,Table 1,false
