program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Militaryretirement,Budget Authority,2024,78200.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2025,81000.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2026,84000.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2027,86600.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2028,88900.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2029,91100.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2030,93400.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2031,95900.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2032,98500.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2033,101200.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2034,104000.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2029,431600.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Budget Authority,2034,924600.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,false
Militaryretirement,Total Estimated Outlays,2024,72000.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2025,80700.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2026,83700.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2027,86300.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2028,95300.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2029,84300.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
Militaryretirement,Total Estimated Outlays,2030,93200.0,Millions of dollars,51303-2024-06-militaryretirement.xlsx,Mil Retirement_06-2024,true
