program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Socialsecurity.,Estimated Outlays for Benefits,2020,940.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2021,985.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2022,1040.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2023,1101.8,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2024,1168.4,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2025,1239.1,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2026,1312.8,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2027,1389.3,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2028,1477.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2029,1566.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2030,1657.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Estimated Outlays for Benefits,2031,1750.8,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2020,772.3,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2021,814.7,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2022,866.9,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2023,924.7,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2024,988.0,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2025,1054.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2026,1123.7,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2027,1195.5,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2028,1277.9,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2029,1360.8,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2030,1445.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Retired workers,2031,1532.3,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2020,33.9,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2021,34.1,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2022,34.5,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2023,35.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2024,35.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2025,37.1,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2026,38.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2027,40.1,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2028,41.9,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2029,43.7,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2030,45.6,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Wives and husbands,2031,47.5,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Children,2020,6.3,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Children,2021,6.5,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Children,2022,6.8,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
Socialsecurity.,Children,2023,7.2,Billions of dollars,51308-2021-02-socialsecurity..xlsx,OASI_2-2021,false
