program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Unemployment,Budget Authority,2024,36766.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2025,42543.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2026,44042.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2027,45957.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2028,47952.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2029,50186.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2030,52431.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2031,54401.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2032,56085.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2033,57740.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Budget Authority,2034,59380.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2024,36794.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2025,42543.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2026,44042.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2027,45957.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2028,47952.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2029,50186.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2030,52431.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2031,54401.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2032,56085.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2033,57740.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Estimated Outlays,2034,59380.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2024,5.5,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2025,6.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2026,6.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2027,6.1,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2028,6.1,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2029,6.2,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2030,6.3,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2031,6.4,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2032,6.4,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2033,6.4,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,First Payments (Millions of people),2034,6.4,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Average Weekly Benefit (Dollars),2024,440.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Average Weekly Benefit (Dollars),2025,455.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Average Weekly Benefit (Dollars),2026,470.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
Unemployment,Average Weekly Benefit (Dollars),2027,485.0,"Millions of dollars, by fiscal year",51316-2024-02-unemployment.xlsx,UI and TAA_02-2024,false
