program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Unemployment,Budget Authority,2021,240731.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2022,39774.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2023,36716.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2024,35897.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2025,33952.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2026,32976.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2027,33693.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2028,35622.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2029,37702.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2030,40334.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2031,45294.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2021,240656.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2022,39895.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2023,36821.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2024,35901.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2025,33945.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2026,32980.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2027,33692.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2028,35617.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2029,37695.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2030,40320.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2031,45273.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2021,59150.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2022,38140.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2023,36145.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2024,35370.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2025,33425.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2026,32450.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2027,33165.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2028,35090.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2029,37165.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2030,39785.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Budget Authority,2031,44730.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2021,59150.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2022,38140.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2023,36145.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2024,35370.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2025,33425.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2026,32450.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
Unemployment,Estimated Outlays,2027,33165.0,"Millions of dollars, by fiscal year",51316-2021-02-unemployment.xlsx,UI and TAA_2-2021,false
