program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Ssdi,Estimated Outlays,2022,142.5,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2023,149.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2024,157.6,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2025,166.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2026,176.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2027,186.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2028,191.7,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2029,199.0,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2030,206.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2032,222.3,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays,2033,231.6,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2022,132.8,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2023,138.8,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2024,143.9,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2025,148.9,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2026,156.8,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
Ssdi,Estimated Outlays for Regular Benefits,2027,166.2,"By Fiscal Year, Billions of Dollars",51307-2023-05-ssdi.xlsx,SSDI_05-2023,false
