program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,period_type,period_start_year,period_end_year,period_label,source_row,source_column
Medicaid,Estimated Outlaysa,2025,668.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2025,2025,2025,13,4
Medicaid,Estimated Outlaysa,2026,708.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2026,2026,2026,13,5
Medicaid,Estimated Outlaysa,2027,726.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2027,2027,2027,13,6
Medicaid,Estimated Outlaysa,2028,746.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2028,2028,2028,13,7
Medicaid,Estimated Outlaysa,2029,754.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2029,2029,2029,13,8
Medicaid,Estimated Outlaysa,2030,777.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2030,2030,2030,13,9
Medicaid,Estimated Outlaysa,2031,804.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2031,2031,2031,13,10
Medicaid,Estimated Outlaysa,2032,834.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2032,2032,2032,13,11
Medicaid,Estimated Outlaysa,2033,870.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2033,2033,2033,13,12
Medicaid,Estimated Outlaysa,2034,905.0,Billions of dollars,51301-2026-02-medicaid.xlsx,Medicaid_02-2026,false,51301,Medicaid / BUDGET INFORMATION / Estimated Outlaysa,fiscal_year,2034,2034,2034,13,13
