program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,period_type,period_start_year,period_end_year,period_label,source_row,source_column
Social Security,Estimated Outlays for Benefits,2025,1411.2,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2025,2025,2025,13,4
Social Security,Estimated Outlays for Benefits,2026,1496.0,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2026,2026,2026,13,5
Social Security,Estimated Outlays for Benefits,2027,1591.0,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2027,2027,2027,13,6
Social Security,Estimated Outlays for Benefits,2028,1690.0,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2028,2028,2028,13,7
Social Security,Estimated Outlays for Benefits,2029,1787.1,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2029,2029,2029,13,8
Social Security,Estimated Outlays for Benefits,2030,1884.8,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2030,2030,2030,13,9
Social Security,Estimated Outlays for Benefits,2031,1985.0,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2031,2031,2031,13,10
Social Security,Estimated Outlays for Benefits,2032,2086.7,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2032,2032,2032,13,11
Social Security,Estimated Outlays for Benefits,2033,2189.3,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2033,2033,2033,13,12
Social Security,Estimated Outlays for Benefits,2034,2291.8,Billions of dollars,51308-2026-02-socialsecurity.xlsx,OASI_02-2026,false,51308,Social Security Old-Age and Survivors Insurance / BUDGET INFORMATION / Estimated Outlays for Benefits,fiscal_year,2034,2034,2034,13,13
