program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,CCC Conservation Programsb,2028,2078.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2028,2028,2028,111,8
USDA Farm Programs,CCC Conservation Programsb,2029,2102.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2029,2029,2029,111,9
USDA Farm Programs,CCC Conservation Programsb,2030,2127.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2030,2030,2030,111,10
USDA Farm Programs,CCC Conservation Programsb,2031,2104.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2031,2031,2031,111,11
USDA Farm Programs,CCC Conservation Programsb,2032,2168.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2032,2032,2032,111,12
USDA Farm Programs,CCC Conservation Programsb,2033,2180.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2033,2033,2033,111,13
USDA Farm Programs,CCC Conservation Programsb,2034,2260.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Conservation Programsb,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2034,2034,2034,111,14
USDA Farm Programs,CCC Totalc,2023,5808.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2023,2023,2023,113,3
USDA Farm Programs,CCC Totalc,2024,7931.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2024,2024,2024,113,4
USDA Farm Programs,CCC Totalc,2025,8047.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2025,2025,2025,113,5
USDA Farm Programs,CCC Totalc,2026,10295.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2026,2026,2026,113,6
USDA Farm Programs,CCC Totalc,2027,11386.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2027,2027,2027,113,7
USDA Farm Programs,CCC Totalc,2028,12095.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2028,2028,2028,113,8
USDA Farm Programs,CCC Totalc,2029,12733.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2029,2029,2029,113,9
USDA Farm Programs,CCC Totalc,2030,10779.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2030,2030,2030,113,10
USDA Farm Programs,CCC Totalc,2031,9513.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2031,2031,2031,113,11
USDA Farm Programs,CCC Totalc,2032,9281.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2032,2032,2032,113,12
USDA Farm Programs,CCC Totalc,2033,9191.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2033,2033,2033,113,13
USDA Farm Programs,CCC Totalc,2034,9524.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / CCC Totalc,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2034,2034,2034,113,14
USDA Farm Programs,NRCS Conservation Programsd,2023,3166.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2023,2023,2023,115,3
USDA Farm Programs,NRCS Conservation Programsd,2024,2997.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2024,2024,2024,115,4
USDA Farm Programs,NRCS Conservation Programsd,2025,3224.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2025,2025,2025,115,5
USDA Farm Programs,NRCS Conservation Programsd,2026,3456.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2026,2026,2026,115,6
USDA Farm Programs,NRCS Conservation Programsd,2027,3626.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2027,2027,2027,115,7
USDA Farm Programs,NRCS Conservation Programsd,2028,3708.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2028,2028,2028,115,8
USDA Farm Programs,NRCS Conservation Programsd,2029,3707.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2029,2029,2029,115,9
USDA Farm Programs,NRCS Conservation Programsd,2030,3699.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2030,2030,2030,115,10
USDA Farm Programs,NRCS Conservation Programsd,2031,3701.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2031,2031,2031,115,11
USDA Farm Programs,NRCS Conservation Programsd,2032,3804.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2032,2032,2032,115,12
USDA Farm Programs,NRCS Conservation Programsd,2033,3823.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2033,2033,2033,115,13
USDA Farm Programs,NRCS Conservation Programsd,2034,3857.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / NRCS Conservation Programsd,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2034,2034,2034,115,14
USDA Farm Programs,Conservation Program Totale,2023,5254.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2023,2023,2023,117,3
USDA Farm Programs,Conservation Program Totale,2024,5096.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2024,2024,2024,117,4
USDA Farm Programs,Conservation Program Totale,2025,5349.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2025,2025,2025,117,5
USDA Farm Programs,Conservation Program Totale,2026,5544.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2026,2026,2026,117,6
USDA Farm Programs,Conservation Program Totale,2027,5708.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2027,2027,2027,117,7
USDA Farm Programs,Conservation Program Totale,2028,5786.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2028,2028,2028,117,8
USDA Farm Programs,Conservation Program Totale,2029,5809.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2029,2029,2029,117,9
USDA Farm Programs,Conservation Program Totale,2030,5826.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2030,2030,2030,117,10
USDA Farm Programs,Conservation Program Totale,2031,5805.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2031,2031,2031,117,11
USDA Farm Programs,Conservation Program Totale,2032,5972.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2032,2032,2032,117,12
USDA Farm Programs,Conservation Program Totale,2033,6003.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2033,2033,2033,117,13
USDA Farm Programs,Conservation Program Totale,2034,6117.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,true,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary) / Commodity Credit Corporation Price / Conservation Program Totale,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Summary),Commodity Credit Corporation Price,,fiscal_year,2034,2034,2034,117,14
USDA Farm Programs,Feed Grains,2023,39.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2023,2023,2023,144,3
USDA Farm Programs,Feed Grains,2024,101.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2024,2024,2024,144,4
USDA Farm Programs,Feed Grains,2025,178.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2025,2025,2025,144,5
USDA Farm Programs,Feed Grains,2026,1801.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2026,2026,2026,144,6
USDA Farm Programs,Feed Grains,2027,3242.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2027,2027,2027,144,7
USDA Farm Programs,Feed Grains,2028,4039.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2028,2028,2028,144,8
USDA Farm Programs,Feed Grains,2029,4216.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2029,2029,2029,144,9
USDA Farm Programs,Feed Grains,2030,2832.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2030,2030,2030,144,10
USDA Farm Programs,Feed Grains,2031,1992.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2031,2031,2031,144,11
USDA Farm Programs,Feed Grains,2032,1803.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2032,2032,2032,144,12
USDA Farm Programs,Feed Grains,2033,1745.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2033,2033,2033,144,13
USDA Farm Programs,Feed Grains,2034,1641.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Feed Grains,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2034,2034,2034,144,14
USDA Farm Programs,Wheat,2023,35.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Wheat,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2023,2023,2023,145,3
USDA Farm Programs,Wheat,2024,68.0,Millions of dollars,51317-2024-02-usda.xlsx,USDA 02-2024,false,51317,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details) / Program / Wheat,ACCOUNTS COMPARABLE TO THE USDA BASELINE (Details),Program,,fiscal_year,2024,2024,2024,145,4
