program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Marketing Loan Gains,2023,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2023,2023,2023,694,2
USDA Farm Programs,Marketing Loan Gains,2024,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2024,2024,2024,694,3
USDA Farm Programs,Marketing Loan Gains,2025,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2025,2025,2025,694,4
USDA Farm Programs,Marketing Loan Gains,2026,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2026,2026,2026,694,5
USDA Farm Programs,Marketing Loan Gains,2027,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2027,2027,2027,694,6
USDA Farm Programs,Marketing Loan Gains,2028,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2028,2028,2028,694,7
USDA Farm Programs,Marketing Loan Gains,2029,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2029,2029,2029,694,8
USDA Farm Programs,Marketing Loan Gains,2030,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2030,2030,2030,694,9
USDA Farm Programs,Marketing Loan Gains,2031,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2031,2031,2031,694,10
USDA Farm Programs,Marketing Loan Gains,2032,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2032,2032,2032,694,11
USDA Farm Programs,Marketing Loan Gains,2033,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2033,2033,2033,694,12
USDA Farm Programs,Marketing Loan Gains,2034,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Marketing Loan Gains,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2034,2034,2034,694,13
USDA Farm Programs,Net Loans,2023,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2023,2023,2023,695,2
USDA Farm Programs,Net Loans,2024,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2024,2024,2024,695,3
USDA Farm Programs,Net Loans,2025,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2025,2025,2025,695,4
USDA Farm Programs,Net Loans,2026,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2026,2026,2026,695,5
USDA Farm Programs,Net Loans,2027,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2027,2027,2027,695,6
USDA Farm Programs,Net Loans,2028,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2028,2028,2028,695,7
USDA Farm Programs,Net Loans,2029,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2029,2029,2029,695,8
USDA Farm Programs,Net Loans,2030,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2030,2030,2030,695,9
USDA Farm Programs,Net Loans,2031,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2031,2031,2031,695,10
USDA Farm Programs,Net Loans,2032,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2032,2032,2032,695,11
USDA Farm Programs,Net Loans,2033,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2033,2033,2033,695,12
USDA Farm Programs,Net Loans,2034,38.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Net Loans,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2034,2034,2034,695,13
USDA Farm Programs,CCC Storage and Handling,2023,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2023,2023,2023,696,2
USDA Farm Programs,CCC Storage and Handling,2024,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2024,2024,2024,696,3
USDA Farm Programs,CCC Storage and Handling,2025,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2025,2025,2025,696,4
USDA Farm Programs,CCC Storage and Handling,2026,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2026,2026,2026,696,5
USDA Farm Programs,CCC Storage and Handling,2027,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2027,2027,2027,696,6
USDA Farm Programs,CCC Storage and Handling,2028,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2028,2028,2028,696,7
USDA Farm Programs,CCC Storage and Handling,2029,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2029,2029,2029,696,8
USDA Farm Programs,CCC Storage and Handling,2030,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2030,2030,2030,696,9
USDA Farm Programs,CCC Storage and Handling,2031,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2031,2031,2031,696,10
USDA Farm Programs,CCC Storage and Handling,2032,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2032,2032,2032,696,11
USDA Farm Programs,CCC Storage and Handling,2033,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2033,2033,2033,696,12
USDA Farm Programs,CCC Storage and Handling,2034,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / CCC Storage and Handling,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2034,2034,2034,696,13
USDA Farm Programs,Subtotal,2023,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2023,2023,2023,698,2
USDA Farm Programs,Subtotal,2024,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2024,2024,2024,698,3
USDA Farm Programs,Subtotal,2025,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2025,2025,2025,698,4
USDA Farm Programs,Subtotal,2026,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2026,2026,2026,698,5
USDA Farm Programs,Subtotal,2027,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2027,2027,2027,698,6
USDA Farm Programs,Subtotal,2028,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2028,2028,2028,698,7
USDA Farm Programs,Subtotal,2029,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2029,2029,2029,698,8
USDA Farm Programs,Subtotal,2030,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2030,2030,2030,698,9
USDA Farm Programs,Subtotal,2031,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2031,2031,2031,698,10
USDA Farm Programs,Subtotal,2032,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2032,2032,2032,698,11
USDA Farm Programs,Subtotal,2033,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2033,2033,2033,698,12
USDA Farm Programs,Subtotal,2034,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Net Lending* / Subtotal,WHEAT PROGRAM OUTLAYS,Net Lending*,,fiscal_year,2034,2034,2034,698,13
USDA Farm Programs,Loan Deficiency Payments,2023,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2023,2023,2023,701,2
USDA Farm Programs,Loan Deficiency Payments,2024,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2024,2024,2024,701,3
USDA Farm Programs,Loan Deficiency Payments,2025,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2025,2025,2025,701,4
USDA Farm Programs,Loan Deficiency Payments,2026,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2026,2026,2026,701,5
USDA Farm Programs,Loan Deficiency Payments,2027,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2027,2027,2027,701,6
USDA Farm Programs,Loan Deficiency Payments,2028,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2028,2028,2028,701,7
USDA Farm Programs,Loan Deficiency Payments,2029,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2029,2029,2029,701,8
USDA Farm Programs,Loan Deficiency Payments,2030,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2030,2030,2030,701,9
USDA Farm Programs,Loan Deficiency Payments,2031,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2031,2031,2031,701,10
USDA Farm Programs,Loan Deficiency Payments,2032,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2032,2032,2032,701,11
USDA Farm Programs,Loan Deficiency Payments,2033,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2033,2033,2033,701,12
USDA Farm Programs,Loan Deficiency Payments,2034,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Loan Deficiency Payments,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2034,2034,2034,701,13
USDA Farm Programs,Price Loss Coverage,2023,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2023,2023,2023,702,2
USDA Farm Programs,Price Loss Coverage,2024,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2024,2024,2024,702,3
USDA Farm Programs,Price Loss Coverage,2025,0.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2025,2025,2025,702,4
USDA Farm Programs,Price Loss Coverage,2026,21.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2026,2026,2026,702,5
USDA Farm Programs,Price Loss Coverage,2027,82.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2027,2027,2027,702,6
USDA Farm Programs,Price Loss Coverage,2028,457.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2028,2028,2028,702,7
USDA Farm Programs,Price Loss Coverage,2029,738.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2029,2029,2029,702,8
USDA Farm Programs,Price Loss Coverage,2030,401.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2030,2030,2030,702,9
USDA Farm Programs,Price Loss Coverage,2031,275.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2031,2031,2031,702,10
USDA Farm Programs,Price Loss Coverage,2032,351.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2032,2032,2032,702,11
USDA Farm Programs,Price Loss Coverage,2033,342.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2033,2033,2033,702,12
USDA Farm Programs,Price Loss Coverage,2034,371.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Price Loss Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2034,2034,2034,702,13
USDA Farm Programs,County Agriculture Risk Coverage,2023,35.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2023,2023,2023,703,2
USDA Farm Programs,County Agriculture Risk Coverage,2024,68.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2024,2024,2024,703,3
USDA Farm Programs,County Agriculture Risk Coverage,2025,54.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2025,2025,2025,703,4
USDA Farm Programs,County Agriculture Risk Coverage,2026,196.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2026,2026,2026,703,5
USDA Farm Programs,County Agriculture Risk Coverage,2027,291.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2027,2027,2027,703,6
USDA Farm Programs,County Agriculture Risk Coverage,2028,204.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2028,2028,2028,703,7
USDA Farm Programs,County Agriculture Risk Coverage,2029,153.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2029,2029,2029,703,8
USDA Farm Programs,County Agriculture Risk Coverage,2030,182.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2030,2030,2030,703,9
USDA Farm Programs,County Agriculture Risk Coverage,2031,199.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2031,2031,2031,703,10
USDA Farm Programs,County Agriculture Risk Coverage,2032,157.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2032,2032,2032,703,11
USDA Farm Programs,County Agriculture Risk Coverage,2033,150.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2033,2033,2033,703,12
USDA Farm Programs,County Agriculture Risk Coverage,2034,114.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,false,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / County Agriculture Risk Coverage,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2034,2034,2034,703,13
USDA Farm Programs,Subtotal,2023,35.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Subtotal,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2023,2023,2023,705,2
USDA Farm Programs,Subtotal,2024,68.0,Millions of dollars,51317-2024-06-usda.xlsx,USDA_FarmProgBaseline_06-2024,true,51317,WHEAT PROGRAM OUTLAYS / Direct Cash Payments / Subtotal,WHEAT PROGRAM OUTLAYS,Direct Cash Payments,,fiscal_year,2024,2024,2024,705,3
